,Angles,Times,RSSI,POS
322,0.036110260386089665,1764757747.758094,"(45.803497314453125, 201.94549560546875, 233.99966430664062, 20.239181518554688)",27.7
323,0.036110260386089665,1764757747.9522345,"(40.970184326171875, 185.5511016845703, 228.81761169433594, 19.755016326904297)",27.7
324,0.036110260386089665,1764757748.138095,"(38.977882385253906, 183.1278076171875, 218.1511993408203, 18.600217819213867)",27.7
325,0.036110260386089665,1764757748.3193378,"(39.49687194824219, 185.27694702148438, 207.0792999267578, 17.75412940979004)",27.7
326,0.036110260386089665,1764757748.5062106,"(37.96185302734375, 195.50228881835938, 213.08287048339844, 17.85723114013672)",27.7
327,0.036110260386089665,1764757748.688128,"(38.220375061035156, 197.84503173828125, 204.8057098388672, 16.2661190032959)",27.7
328,0.036110260386089665,1764757748.8766315,"(37.91831970214844, 187.00942993164062, 204.63699340820312, 15.33691120147705)",28.0
329,0.036110260386089665,1764757749.0636744,"(35.49564743041992, 186.31759643554688, 201.36953735351562, 15.289710998535156)",28.5
330,0.036110260386089665,1764757749.2465067,"(37.40673065185547, 174.89822387695312, 189.8704833984375, 14.89139175415039)",28.7
331,-0.03611026038608944,1764757749.4341805,"(38.90349578857422, 193.9386444091797, 196.85504150390625, 15.012017250061035)",29.0
332,-0.03611026038608944,1764757749.6262147,"(37.97226333618164, 205.6731414794922, 189.70855712890625, 13.862628936767578)",29.2
333,-0.03611026038608944,1764757749.8040159,"(36.430076599121094, 197.0921630859375, 181.33132934570312, 14.37801742553711)",29.3
334,-0.03611026038608944,1764757749.9965668,"(39.11581039428711, 195.3699951171875, 185.10205078125, 13.545221328735352)",29.3
335,-0.03611026038608944,1764757750.184347,"(36.99110794067383, 208.14773559570312, 183.31625366210938, 13.990143775939941)",29.3
336,-0.03611026038608944,1764757750.3681018,"(37.225006103515625, 199.02285766601562, 185.416748046875, 15.32370662689209)",29.3
337,-0.03611026038608944,1764757750.5502012,"(36.54399871826172, 193.62527465820312, 195.58859252929688, 15.653679847717285)",29.3
338,-0.03611026038608944,1764757750.74124,"(33.697509765625, 185.88186645507812, 186.9008331298828, 15.405876159667969)",29.3
339,0.036110260386089665,1764757750.9259777,"(33.8509407043457, 179.34365844726562, 192.78309631347656, 15.281994819641113)",29.3
340,-0.03611026038608944,1764757751.1096241,"(32.84510040283203, 178.5125732421875, 174.47764587402344, 15.319969177246094)",29.3
341,-0.03611026038608944,1764757751.2948203,"(33.21455764770508, 174.97579956054688, 177.14505004882812, 14.440428733825684)",29.3
